round,alive_nodes,round_energy
1059,100,0.026253939723942424
1060,100,0.02537127387637567
1061,100,0.02503326908481353
1062,100,0.025096074971187095
1063,100,0.024900607807093147
1064,100,0.02489333999079186
1065,100,0.02542061980038348
1066,100,0.025681364455379545
1067,100,0.025193464012696357
1068,100,0.0251829584314018
1069,100,0.024946201666586967
1070,100,0.02501705342977684
1071,100,0.024985352918301614
1072,100,0.02500048563667407
1073,100,0.02503235792224917
1074,100,0.025236695108163915
1075,100,0.02523505710856458
1076,100,0.025389225018049914
1077,100,0.025060761493120667
1078,100,0.02555053679349165
1079,100,0.024533892855873714
1080,100,0.025335934232437334
1081,100,0.025830616992691794
1082,100,0.025172254785309527
1083,100,0.02548428424957422
1084,100,0.025148503395233255
1085,100,0.025541059378540676
1086,100,0.02543225166589882
1087,100,0.025271974974783902
1088,100,0.025507807018349815
1089,100,0.0257456989675328
1090,100,0.025666252142324757
1091,100,0.02513777836126433
1092,100,0.02529289754457567
1093,100,0.025595153342592186
1094,100,0.02551026520674924
1095,100,0.02529336924849236
1096,100,0.025336297254495488
1097,100,0.025426637896112762
1098,100,0.02565685887743336
1099,100,0.0254456902339271
1100,100,0.025455003801681933
1101,100,0.025529105850700798
1102,100,0.025317394180459626
1103,100,0.0250570975401033
1104,100,0.02541076590934762
1105,100,0.025526702834436202
1106,100,0.02484351091945878
1107,100,0.025459382846054465
1108,100,0.024763280423647834
1109,100,0.025382193993153113
1110,100,0.024905091746854516
1111,100,0.02546323889664667
1112,100,0.025989270668643986
1113,100,0.02541695056263546
1114,100,0.025248301473462825
1115,100,0.025591081460798235
1116,100,0.025818630515236037
1117,100,0.025392769079900016
1118,100,0.02542596854479346
1119,100,0.025070934353229993
1120,100,0.02542947865740292
1121,100,0.025603914025747087
1122,100,0.0256863616224259
1123,100,0.025372216942169283
1124,100,0.024997289941265825
1125,100,0.02541103101748902
1126,100,0.025126741120625965
1127,100,0.02560137945601859
1128,100,0.02552398665741294
1129,100,0.025098710639771357
1130,100,0.025707244809508333
1131,100,0.025444688018354325
1132,100,0.02589640505262559
1133,100,0.02530641107995299
1134,100,0.025183761665690054
1135,100,0.025621313164864525
1136,100,0.02522057269755681
1137,100,0.02570628314146422
1138,100,0.02531001883763213
1139,100,0.025262179278779537
1140,100,0.02505055428691455
1141,100,0.025431260845085093
1142,100,0.02516653755294791
1143,100,0.025265054468944132
1144,100,0.02556432230849349
1145,100,0.02542002870170028
1146,100,0.0253902436128164
1147,100,0.02520729311445393
1148,100,0.02552965337505569
1149,100,0.024902734396555753
1150,100,0.025444011017058944
1151,100,0.02533661181392788
1152,100,0.025192112641132934
1153,100,0.026043288762686773
1154,100,0.024949832316567416
1155,100,0.025135864432320434
1156,100,0.024809585717834617
1157,100,0.02532443971602371
1158,100,0.02485360909180942
1159,100,0.02551896243779164
1160,100,0.024872234888277975
1161,100,0.025441035685265168
1162,100,0.02543744757826764
1163,100,0.025452254546983074
1164,100,0.025068055573632796
1165,100,0.02568795399975941
1166,100,0.02508000388499537
1167,100,0.02521057776267567
1168,100,0.025763928383399786
1169,100,0.025306517704176
1170,100,0.025847123664535208
1171,100,0.025302810495968938
1172,100,0.025008284859877106
1173,100,0.025356462286578643
1174,100,0.025306574045466983
1175,100,0.025701148940612543
1176,100,0.025436701221396515
1177,100,0.02554665402772921
1178,100,0.025528346557108887
1179,100,0.02528336823057383
1180,100,0.025585118088069507
1181,100,0.025486863826656075
1182,100,0.025170452059286905
1183,100,0.025361644488664712
1184,100,0.026096291416455808
1185,100,0.025468601071219014
1186,100,0.025083055294877213
1187,100,0.025458692330548198
1188,100,0.025101181083399187
1189,100,0.02536173952958903
1190,100,0.025483263597416643
1191,100,0.02554405296201551
1192,100,0.025339484832398097
1193,100,0.025632111954305755
1194,100,0.02569986515039624
1195,100,0.025462970188013717
1196,100,0.025240109485380916
1197,100,0.02584226944407104
1198,100,0.025034420898610108
1199,100,0.025053595867886136
1200,100,0.025595435919097607
1201,100,0.02521034063429237
1202,100,0.02598519753116226
1203,100,0.02526376250791267
1204,100,0.02526181291621467
1205,100,0.025334413817896397
1206,100,0.02470099720975527
1207,100,0.024949068456684105
1208,100,0.025065011430694225
1209,100,0.025469518400979
1210,100,0.025605022014994924
1211,100,0.0256488163624191
1212,100,0.025307536688900886
1213,100,0.02547078169537367
1214,100,0.025504675771165126
1215,100,0.025316346432261223
1216,100,0.02518361043592838
1217,100,0.025400129941768285
1218,100,0.025892950541136883
1219,100,0.025340669023464844
1220,100,0.02522234393333998
1221,100,0.025126259463926853
1222,100,0.025331810327970064
1223,100,0.024773469364985333
1224,100,0.025886395269039696
1225,100,0.025734947153375806
1226,100,0.02535139898936479
1227,100,0.02524240621594441
1228,100,0.025081715134607385
1229,100,0.024919389161826
1230,100,0.025824630333258974
1231,100,0.02559599917537103
1232,100,0.024834992349102115
1233,100,0.02533679561965414
1234,100,0.025340792236403266
1235,100,0.025534136262404854
1236,100,0.025684172478241216
1237,100,0.02518745457208798
1238,100,0.026143275741175594
1239,100,0.025468332184738693
1240,100,0.025562114699797474
1241,100,0.025355768916607235
1242,100,0.02524063177214612
1243,100,0.025362676349238555
1244,100,0.025548789375984787
1245,100,0.02603007236677503
1246,100,0.0257976003664851
1247,100,0.025467367547375115
1248,100,0.024698192688631892
1249,100,0.025640304879374565
1250,100,0.026036141886535687
1251,100,0.025113998382617155
1252,100,0.02525705233673653
1253,100,0.025794021210657367
1254,100,0.025216534502780944
1255,100,0.02529049851776628
1256,100,0.025560469557319377
1257,100,0.025510894810252024
1258,100,0.025654902421765352
1259,100,0.025498955705442906
1260,100,0.025347829634487236
1261,100,0.02573830466144955
1262,100,0.025593023771537503
1263,100,0.0258396295078973
1264,100,0.025222185788828996
1265,100,0.02527269153523157
1266,100,0.02538254582392223
1267,100,0.026082642820421297
1268,100,0.025394654053833076
1269,100,0.025887941269028703
1270,100,0.0249219348022405
1271,100,0.02490611495298819
1272,100,0.02541588384294615
1273,100,0.025666115124339712
1274,100,0.025257599655332367
1275,100,0.024983935328065875
1276,100,0.025215418310606457
1277,100,0.025553635750510013
1278,100,0.025408438611264572
1279,100,0.0253512460247539
1280,100,0.026164070723095192
1281,100,0.025315709872222588
1282,100,0.02546869444464433
1283,100,0.025301608777147815
1284,100,0.024832602189762666
1285,100,0.025574111990148415
1286,100,0.024898786295257182
1287,100,0.025668539821327684
1288,100,0.02568803408799554
1289,100,0.02580486493979023
1290,100,0.025834813690888657
1291,100,0.02490223797498535
1292,100,0.024969687666913508
1293,100,0.02477509744524493
1294,100,0.025504071760746656
1295,100,0.025789801296935536
1296,100,0.02600711211935815
1297,100,0.025661605043790472
1298,100,0.02603186258804526
1299,100,0.02519887562766234
1300,100,0.02500654060468525
1301,100,0.02500770132071944
1302,100,0.02502439596100846
1303,100,0.025821237766400846
1304,100,0.025709840215672054
1305,100,0.025097657606044273
1306,100,0.02538350261981756
1307,100,0.025231033319545005
1308,100,0.02539608017213561
1309,100,0.02518682427470364
1310,100,0.025462068934553585
1311,100,0.02547537429762127
1312,100,0.025120034885569173
1313,100,0.02544459988882155
1314,100,0.025481799881563447
1315,100,0.024989419441760266
1316,100,0.025045433107374268
1317,100,0.02545056133854568
1318,100,0.025707434344521916
1319,100,0.025608031816261777
1320,100,0.025106147480301048
1321,100,0.025303502474013743
1322,100,0.025230210466725734
1323,100,0.024943050163376043
1324,100,0.025110267359803876
1325,100,0.025196256000938676
1326,100,0.025814496936710448
1327,100,0.025504770690976574
1328,100,0.025245180196096183
1329,100,0.025363715795893985
1330,100,0.02545341432276492
1331,100,0.025317789687893867
1332,100,0.025014342479422844
1333,100,0.024949996706226447
1334,100,0.025787582457778485
1335,100,0.025071169799573953
1336,100,0.025650584857492754
1337,100,0.02512517375761723
1338,100,0.025550186643065263
1339,100,0.02510829382970502
1340,100,0.02520575654172904
1341,100,0.025149243245672942
1342,100,0.025502161482550748
1343,100,0.024918485510970874
1344,100,0.025741322282024356
1345,100,0.025784343183204935
1346,100,0.02518497593468678
1347,100,0.025103358315741574
1348,100,0.025419162397031143
1349,100,0.025412806829825853
1350,100,0.02550472699277565
1351,100,0.02576459080871612
1352,100,0.02550569359864999
1353,100,0.025841281560590602
1354,100,0.025314482702787564
1355,100,0.025109955668264135
1356,100,0.025613466948316087
1357,100,0.025199443948265836
1358,100,0.02574004726258711
1359,100,0.025405202841333508
1360,100,0.02505035614518161
1361,100,0.025354204529771183
1362,100,0.025340374186688164
1363,100,0.025278497722925928
1364,100,0.025476217243830673
1365,100,0.02608255250490484
1366,100,0.025087039617705535
1367,100,0.026224379352764653
1368,100,0.025713117198052388
1369,100,0.025475994936020076
1370,100,0.02541443682547118
1371,100,0.025775606369968562
1372,100,0.025354176740270736
1373,100,0.025610442395328323
1374,100,0.025413308993046536
1375,100,0.025307132114736435
1376,100,0.024889295031168164
1377,100,0.025414825337910577
1378,100,0.0258474092764509
1379,100,0.02553168370090011
1380,100,0.025808502897269
1381,100,0.025686910908342516
1382,100,0.025141817034439955
1383,100,0.02555252722230242
1384,100,0.02539698884176317
1385,100,0.02557014244957423
1386,100,0.025454621615836025
1387,100,0.025372821557469595
1388,100,0.025728783528408614
1389,100,0.025283553211548748
1390,100,0.024923374170764744
1391,100,0.025207130364165033
1392,100,0.02503153583158149
1393,100,0.02562038917343217
1394,100,0.025301869389896266
1395,100,0.025718355995770648
1396,100,0.02541811749276449
1397,100,0.025549835277537323
1398,100,0.025365172859002152
1399,100,0.025611243267342893
1400,100,0.02522412659810623
1401,100,0.025630222720801236
1402,100,0.024902835796223648
1403,100,0.02540983995956332
1404,100,0.025351551162424636
1405,100,0.025555061542183174
1406,100,0.025106807144771662
1407,100,0.02471557597231721
1408,100,0.026196463950044987
1409,100,0.025348463187303324
1410,100,0.02541625883189435
1411,100,0.025243607532983624
1412,100,0.025199365112845065
1413,100,0.025451061835217455
1414,100,0.02557583731485654
1415,100,0.025671780947820428
1416,100,0.025191524799626195
1417,100,0.025557243621996382
1418,100,0.02545950568891428
1419,100,0.025365300768502276
1420,100,0.02541997810516881
1421,100,0.02538574325937691
1422,100,0.025551872469466212
1423,100,0.025950682875808775
1424,100,0.02552235955107634
1425,100,0.025233485407393026
1426,100,0.024998673051237225
1427,100,0.02516276557948293
1428,100,0.025522813569420908
1429,100,0.025641141823547608
1430,100,0.025196948345620706
1431,100,0.02492183482686414
1432,100,0.025002976541180885
1433,100,0.02500244843418556
1434,100,0.025521236005525878
1435,100,0.02493925806760346
1436,100,0.02516968092118196
1437,100,0.025544148973981076
1438,100,0.025356463766378356
1439,100,0.025163318572595888
1440,100,0.025803919155930288
1441,100,0.026025703983792517
1442,100,0.02528681237587463
1443,100,0.02576956078245571
1444,100,0.024695629311775744
1445,100,0.025585336747695878
1446,100,0.02488952551835176
1447,100,0.025111856544193886
1448,100,0.025723559531718003
1449,100,0.02543590269803628
1450,100,0.02534262501673854
1451,100,0.02598571498408586
1452,100,0.02589901761226666
1453,100,0.025122187266135892
1454,100,0.025289356360915064
1455,100,0.024981796742752874
1456,100,0.025166758327943514
1457,100,0.025552064895410797
1458,100,0.025396324119155878
1459,100,0.025163972348400662
1460,100,0.025669496213382992
1461,100,0.02484946363729134
1462,100,0.025547018170852673
1463,100,0.02508543724243293
1464,100,0.025291235165448133
1465,100,0.024911474884240586
1466,100,0.0253896745549857
1467,99,0.0252499894931597
1468,99,0.024861002591502125
1469,99,0.024667745335716265
1470,99,0.02493591220723069
1471,99,0.02478879992939161
1472,99,0.02546223553533747
1473,99,0.025184228164572827
1474,99,0.02586432410343962
1475,99,0.025042490558064505
1476,99,0.025356472448356638
1477,99,0.0254351808247374
1478,99,0.025414773633992308
1479,99,0.025214936366012474
1480,99,0.025374530270588492
1481,99,0.02461315084374245
1482,99,0.024743438127107224
1483,99,0.024917357443111767
1484,99,0.025056338610778193
1485,99,0.025593671259574152
1486,99,0.025178082378519703
1487,99,0.025103841209904946
1488,99,0.02577719573574375
1489,99,0.0251940005294638
1490,99,0.025212460347582975
1491,99,0.02504318534588474
1492,99,0.025345188955053204
1493,99,0.02500954262304354
1494,99,0.02551963319953292
1495,99,0.025694687942803315
1496,99,0.02541819288187741
1497,99,0.024769050903373956
1498,99,0.024964903302774663
1499,99,0.02544270139515726
1500,99,0.025211900044360476
1501,99,0.02548208212156129
1502,99,0.024541889250014555
1503,99,0.025034539220579164
1504,99,0.024543273635240066
1505,99,0.02556831087702215
1506,99,0.024787318910963117
1507,99,0.025585798128139745
1508,99,0.025305715418650374
1509,99,0.0255123177725406
1510,99,0.024769080025429133
1511,99,0.02553470034090508
1512,99,0.02554714765258629
1513,98,0.025458070770312393
1514,98,0.025309281190377335
1515,98,0.02495924305681435
1516,98,0.024706103199705995
1517,97,0.025659038443517093
1518,97,0.025013652163351954
1519,97,0.02473504166908199
1520,97,0.025067290037784556
1521,97,0.024802459012810033
1522,97,0.02512797497988245
1523,97,0.024496471421666038
1524,97,0.024779376070013733
1525,97,0.02475593994636553
1526,97,0.02460850964469152
1527,97,0.0250129146320931
1528,97,0.02464486251252578
1529,97,0.025099955803082788
1530,97,0.02477801935083835
1531,97,0.0251177522148062
1532,97,0.024881476628364846
1533,97,0.024569363633586087
1534,97,0.024759821910829247
1535,97,0.02494802568653664
1536,97,0.024868021177167562
1537,97,0.025044453743737812
1538,97,0.024474899667996392
1539,97,0.02511243018186806
1540,97,0.024204748043676713
1541,97,0.02487501550327761
1542,97,0.02532841507571404
1543,97,0.024732210334107402
1544,97,0.024919109807743832
1545,97,0.02497603957568792
1546,97,0.024236560984148153
1547,97,0.024807252306907078
1548,97,0.02544998354399798
1549,97,0.024720155659228464
1550,97,0.024907689925595604
1551,97,0.024832153055731172
1552,97,0.02505885941613551
1553,97,0.024961791281530782
1554,97,0.02437902475860416
1555,97,0.024948480721576974
1556,97,0.024617240064416675
1557,97,0.024569502690082817
1558,97,0.02493330958033977
1559,96,0.02556163176594461
1560,96,0.024793181019611307
1561,96,0.02514443732468071
1562,96,0.025096257122885948
1563,96,0.024447956353582316
1564,96,0.024257204396323784
1565,96,0.024312527251203607
1566,96,0.024478332972647513
1567,96,0.02399504478810543
1568,96,0.024660293998504182
1569,96,0.02401150269016252
1570,96,0.024543614300599106
1571,96,0.024389058443271373
1572,96,0.02476357346556902
1573,96,0.0245903220085786
1574,96,0.023807819859456764
1575,96,0.02416028895688326
1576,96,0.02488191584609581
1577,96,0.025104339973753925
1578,96,0.024216410759218397
1579,96,0.02414853276856742
1580,96,0.024797415440908733
1581,96,0.02405840095109314
1582,96,0.024252817827641538
1583,96,0.023829419257360963
1584,96,0.024447488033646065
1585,96,0.02527123667203667
1586,96,0.024694654873330214
1587,96,0.02470941777373943
1588,96,0.024108674065410566
1589,96,0.02499855789452551
1590,96,0.024779231365922236
1591,96,0.024477165065826735
1592,96,0.024439747972633416
1593,96,0.024637730745207687
1594,96,0.02384424476695373
1595,96,0.02485666798934294
1596,96,0.025407218043017155
1597,96,0.024200581519893377
1598,96,0.024100994454737967
1599,95,0.0252280392246387
1600,95,0.02411644677816314
1601,95,0.024163272412936705
1602,95,0.023777480174533756
1603,95,0.024367319002752116
1604,95,0.024160919517312154
1605,95,0.02459036015130639
1606,95,0.024309040673439707
1607,95,0.02388867799672311
1608,95,0.024537597715095776
1609,95,0.02448280681910011
1610,95,0.024122898816415106
1611,95,0.02373441274879958
1612,94,0.02435606783583673
1613,94,0.023657252008941934
1614,94,0.024696814823656134
1615,94,0.02448078857817058
1616,94,0.024086184974524864
1617,94,0.024581623454182324
1618,94,0.02391515734178973
1619,94,0.023463964398247276
1620,94,0.024462770719842916
1621,94,0.023981836274945118
1622,94,0.02467883765062947
1623,94,0.02389808414026544
1624,94,0.02405948136384494
1625,94,0.024527827526212225
1626,94,0.024498958392594167
1627,94,0.023800103226019033
1628,94,0.023900198203628917
1629,94,0.024115114135978638
1630,94,0.023860652418944937
1631,94,0.02424193606213494
1632,94,0.024220139747124152
1633,94,0.024019157620814087
1634,94,0.023831726365276695
1635,94,0.024306458310459123
1636,94,0.02376199028291606
1637,94,0.023932479413546186
1638,94,0.02356061597574241
1639,94,0.024454246890881708
1640,94,0.025256575402428184
1641,94,0.0240155983556615
1642,94,0.02412392482419932
1643,94,0.023772139479237824
1644,94,0.02498644393037577
1645,94,0.024226081428871348
1646,94,0.02392408931188822
1647,94,0.02449768712176107
1648,94,0.023592442250857926
1649,94,0.025178611040016636
1650,94,0.02423208951374075
1651,94,0.02460823668049347
1652,94,0.023751359245773672
1653,94,0.024484056763292152
1654,94,0.024190527756468683
1655,94,0.02463971148934217
1656,94,0.023730926260236464
1657,94,0.024877013975175322
1658,94,0.024156209106979513
1659,93,0.0239058387185405
1660,93,0.02400205609867315
1661,93,0.023531658451902533
1662,93,0.023439247155192185
1663,93,0.02424178299436443
1664,93,0.02432957057843987
1665,93,0.02404232178792776
1666,93,0.023647276958187764
1667,93,0.02366426217192413
1668,93,0.02381029483898951
1669,93,0.023446817352296787
1670,93,0.023764259981005058
1671,93,0.02417244866298153
1672,93,0.024037008711670683
1673,93,0.02394863829011654
1674,93,0.02451828920529557
1675,93,0.02371963477406623
1676,93,0.02390585558234209
1677,93,0.023391882581226486
1678,93,0.024012404087578185
1679,93,0.0241549265659263
1680,92,0.02412297971770168
1681,92,0.023600368858010708
1682,92,0.023939869328734677
1683,92,0.02361513000840733
1684,92,0.0238785670312333
1685,92,0.023557153545675846
1686,92,0.02397879584655626
1687,92,0.023483499299880535
1688,92,0.024157938912175256
1689,91,0.024400233967870784
1690,91,0.02328484042114932
1691,91,0.02298894888221474
1692,91,0.02367092219825274
1693,91,0.02393528075962702
1694,91,0.02323108349830645
1695,91,0.023534519008703857
1696,91,0.022972621903683054
1697,91,0.02305661291336981
1698,90,0.02343289004216437
1699,90,0.02346007289043648
1700,90,0.02352537964634517
1701,90,0.023677023395406612
1702,90,0.02344841379181644
1703,90,0.022613229063221142
1704,90,0.022911800552344423
1705,90,0.02309733225359097
1706,90,0.023356964831681128
1707,90,0.023456296199886126
1708,90,0.022978763266305227
1709,90,0.02308942499938386
1710,90,0.02366267363375692
1711,90,0.024177776387315858
1712,90,0.02349382774140361
1713,89,0.023183422461909842
1714,89,0.022957745598528024
1715,89,0.02290811869508452
1716,89,0.02292708334429682
1717,89,0.023190916270245623
1718,89,0.02294757770512997
1719,89,0.02354682867728001
1720,89,0.02294983347970103
1721,89,0.02311158260906023
1722,89,0.022805966280979025
1723,89,0.023138853499589003
1724,89,0.023056646958762857
1725,89,0.02369989028279411
1726,89,0.022682871256594867
1727,89,0.022453199256949826
1728,89,0.02278333700206179
1729,89,0.022934661642433882
1730,89,0.022756316398846795
1731,89,0.022583086940906112
1732,89,0.02315844119294332
1733,89,0.02321787600519591
1734,89,0.02258239372077432
1735,89,0.02302022006784677
1736,89,0.023053955032773018
1737,89,0.02262908429178757
1738,89,0.023073424380957733
1739,89,0.02279322393512374
1740,89,0.022866521053339185
1741,89,0.023025967083322774
1742,89,0.02301210612667374
1743,89,0.023156647996286115
1744,88,0.022881131980904607
1745,88,0.02256136686680533
1746,88,0.02280554386553226
1747,88,0.022321087014948084
1748,88,0.022945572127162812
1749,88,0.023121855056419446
1750,88,0.02354885401744638
1751,88,0.022713438203212744
1752,88,0.022642950288028298
1753,88,0.02270343967370771
1754,88,0.023219490175434832
1755,88,0.022745828750196186
1756,88,0.02332444344116024
1757,88,0.022788032631007666
1758,88,0.022993176286933464
1759,88,0.022923400929281485
1760,88,0.022456327184680512
1761,88,0.02234189420022656
1762,88,0.023461209993069193
1763,88,0.02239480886906313
1764,88,0.023374342092520622
1765,88,0.02343087939312479
1766,88,0.022297417539892426
1767,88,0.023183944985363296
1768,88,0.022867259399646653
1769,88,0.022655099213634282
1770,88,0.022844402648150675
1771,88,0.02281345458708483
1772,88,0.022867498389352023
1773,88,0.02331024521070803
1774,87,0.02250677779065731
1775,87,0.022543043348978765
1776,87,0.022819473870785163
1777,87,0.022691568647551095
1778,87,0.02271341125402192
1779,87,0.022033716114759707
1780,87,0.02267961009021973
1781,87,0.02286266212056407
1782,87,0.02265540176745684
1783,87,0.02284824056611353
1784,87,0.022279905339610353
1785,87,0.02226930109609751
1786,87,0.02237943674427289
1787,87,0.022035610122248632
1788,87,0.022389086797313933
1789,87,0.02243409315108162
1790,87,0.022290589421275243
1791,87,0.022475316025683555
1792,87,0.02223365607678784
1793,87,0.022368708224323457
1794,87,0.022733909211450905
1795,87,0.021780813308885566
1796,87,0.022569942039138424
1797,86,0.022809311870306326
1798,86,0.0228020892970636
1799,86,0.022431241832261993
1800,86,0.022545283875111382
1801,86,0.022319560321495152
1802,86,0.02229345529855376
1803,86,0.02270560606519296
1804,86,0.021977791781525563
1805,86,0.0225397298451726
1806,86,0.022060158404254564
1807,86,0.02226340245488123
1808,86,0.022279443146236554
1809,86,0.022579036777735734
1810,86,0.0224781723840903
1811,86,0.022580838966080506
1812,86,0.022825617634760705
1813,86,0.02252723403615525
1814,86,0.02180660229515926
1815,86,0.022797866825403277
1816,86,0.02238576123596993
1817,86,0.02216358178801962
1818,86,0.022806949149499767
1819,86,0.02283581250590043
1820,86,0.023546532218376895
1821,86,0.022297365053166478
1822,86,0.02230978087202939
1823,86,0.021451901846537048
1824,86,0.022383403892170868
1825,85,0.022163727516883374
1826,83,0.022403872844341328
1827,83,0.021423212350169113
1828,83,0.021422891575607984
1829,83,0.02170331269114872
1830,83,0.02151657884078948
1831,83,0.021941239936164876
1832,83,0.021815393183452804
1833,83,0.021637264630182233
1834,83,0.021990563684516327
1835,83,0.02207454873838914
1836,83,0.021126038977988138
1837,83,0.022071001337630514
1838,83,0.02129248261516406
1839,83,0.022198937115500347
1840,83,0.021325895991406073
1841,83,0.02166881309646463
1842,83,0.022121868316588713
1843,83,0.022091259833786802
1844,83,0.021962272094373333
1845,83,0.021229112162079504
1846,83,0.021386867358979968
1847,83,0.02185964914068418
1848,83,0.02143974952616914
1849,82,0.02204950299139715
1850,82,0.021503653995663143
1851,82,0.021083342395853036
1852,82,0.022246427534377496
1853,82,0.020981196946330518
1854,82,0.021189781372638633
1855,82,0.021548118108942558
1856,82,0.02190888564737048
1857,82,0.020950455533077915
1858,82,0.021097375140158855
1859,82,0.02124213013286048
1860,82,0.02232199809515583
1861,82,0.021933759676333184
1862,82,0.020980805849744103
1863,82,0.022223482285036605
1864,82,0.02193393092799002
1865,82,0.021555474585026192
1866,82,0.02147126099700647
1867,82,0.021258724864274135
1868,82,0.021131470371251276
1869,82,0.021402235308295152
1870,82,0.021275387445517942
1871,82,0.02133221953522851
1872,82,0.021593435460091567
1873,82,0.021076101092851976
1874,82,0.021699135309762564
1875,82,0.021145419468299766
1876,82,0.021760266478598876
1877,82,0.021187628088253044
1878,82,0.021652659963291472
1879,82,0.021346575597016488
1880,82,0.0221710477978529
1881,82,0.0219498420636024
1882,82,0.021598658611717093
1883,82,0.021622834661448955
1884,82,0.021854768543301786
1885,82,0.02153489248401904
1886,82,0.02155156926475199
1887,82,0.021663320126874754
1888,82,0.02157034001587401
1889,82,0.02131538341407894
1890,82,0.02109156861373113
1891,82,0.02196375305317172
1892,82,0.0212458920235261
1893,82,0.021365294528956427
1894,82,0.021416623143987356
1895,82,0.021275852093711498
1896,82,0.021836338593844703
1897,82,0.02114546061399068
1898,82,0.021552804096670257
1899,82,0.022185635285902647
1900,82,0.021665192143809804
1901,82,0.021505575046971277
1902,82,0.021740847147610345
1903,82,0.02162912976599153
1904,82,0.02213133081727789
1905,82,0.021638085470064294
1906,82,0.021630414009854874
1907,82,0.021264864203231846
1908,82,0.022159065112428215
1909,82,0.02186699454737422
1910,82,0.021739801934063687
1911,82,0.02108048735999653
1912,82,0.02203664774385883
1913,82,0.021020822261147057
1914,82,0.021578139575138815
1915,82,0.022038522285104653
1916,82,0.021378462917787222
1917,82,0.02141242920755952
1918,82,0.021887168605046293
1919,82,0.020843488007500837
1920,82,0.021408832321911275
1921,82,0.021490630623149327
1922,82,0.021860908517073
1923,82,0.02148825482865789
1924,82,0.021503296093042128
1925,82,0.021392947443195923
1926,82,0.022122530484255304
1927,82,0.021844744056916263
1928,82,0.021287587149116164
1929,82,0.021073677320019094
1930,82,0.02168571876327305
1931,82,0.021763270890436157
1932,82,0.021333138310535328
1933,82,0.022094614884501013
1934,82,0.021587383489728405
1935,82,0.02207717512779542
1936,82,0.02198574000694847
1937,82,0.021594779208531308
1938,82,0.021693261297509103
1939,82,0.021677130757293335
1940,82,0.02126610006726183
1941,82,0.021665383901460104
1942,82,0.022065849623964115
1943,82,0.02164380138667935
1944,82,0.021014269517848554
1945,82,0.02118120481918304
1946,82,0.021933512290855894
1947,82,0.02110043083540323
1948,82,0.020987848496018775
1949,82,0.020867006119207103
1950,82,0.02186978842825273
1951,82,0.022187290715338794
1952,82,0.02176954861342412
1953,82,0.021882484816105108
1954,82,0.021787159656235986
1955,82,0.021497148765734952
1956,82,0.021413162414062336
1957,82,0.021324836357580274
1958,82,0.02123067550731684
1959,82,0.021516763266034102
1960,82,0.02150203048523463
1961,82,0.021560488317410743
1962,82,0.021132957950401803
1963,82,0.02154532646189462
1964,82,0.02133514337122877
1965,82,0.021437043423358195
1966,82,0.021227578907069423
1967,82,0.021450019024301333
1968,82,0.02145608219644239
1969,82,0.021367310812419063
1970,82,0.02140122968816642
1971,82,0.02321971794770116
1972,82,0.02141858443929686
1973,82,0.021445226592336115
1974,82,0.02222448833562111
1975,82,0.02153497902187211
1976,82,0.021897762458350997
1977,82,0.021422287622876904
1978,82,0.020960708025124525
1979,81,0.021273397928999196
1980,81,0.021197894956662112
1981,81,0.020594127303599816
1982,81,0.021493417301071804
1983,81,0.020997748036633703
1984,81,0.021098234657196152
1985,81,0.02136336661941255
1986,81,0.02096312970702284
1987,81,0.021657671092963852
1988,81,0.021241138115915114
1989,81,0.02059056244383298
1990,81,0.020805847820425306
1991,81,0.021273185623700407
1992,81,0.02172452296250724
1993,81,0.02119740035908948
1994,80,0.020827910714140127
1995,80,0.02087505533287528
1996,80,0.02155087074681088
1997,80,0.021171607560797633
1998,80,0.02120474973053505
1999,80,0.02115873576012709
2000,80,0.02040130077539501
2001,80,0.021165355125748832
2002,80,0.020867648196561485
2003,80,0.020606568806765015
2004,80,0.020787480713353665
2005,80,0.02095079784766932
2006,80,0.02123337195586967
2007,80,0.020938334582611243
2008,80,0.02159992391882349
2009,79,0.021217997099487032
2010,79,0.021681726513291946
2011,79,0.02071395753129469
2012,79,0.020694180199203615
2013,79,0.021155393317896117
2014,79,0.020811150481720504
2015,79,0.02038799971167309
2016,79,0.020800643431156257
2017,79,0.02040547504435848
2018,79,0.020473572383186027
2019,79,0.021490611463782984
2020,79,0.021254425437828506
2021,79,0.020692496132603794
2022,79,0.02113363342534535
2023,79,0.021328279003554957
2024,79,0.021282697490591997
2025,79,0.020752478763157882
2026,79,0.020325695883761506
2027,79,0.02078137393818201
2028,79,0.02113865569029331
2029,79,0.021200544067907987
2030,79,0.02096749256367691
2031,79,0.02075909180952566
2032,79,0.021438597232189625
2033,79,0.020934164476444084
2034,79,0.021476925940478335
2035,79,0.02081646079384255
2036,79,0.021171668676274256
2037,79,0.021000670881436125
2038,79,0.02100670512951826
2039,79,0.020714910457329472
2040,79,0.021019789762485856
2041,79,0.020956143538784174
2042,79,0.02113745150631811
2043,79,0.02093337896884458
2044,79,0.021459453395015572
2045,77,0.020220925468380474
2046,77,0.020703554505805122
2047,77,0.02018446177060547
2048,77,0.020621609842313367
2049,77,0.02020980357295722
2050,77,0.020961939373948482
2051,77,0.019824911095084125
2052,76,0.020372545225050987
2053,76,0.020016533531321892
2054,75,0.02005735607382387
2055,75,0.01968237181008321
2056,75,0.019546173494526062
2057,75,0.02075554381946997
